algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
SVD,LIN,KL,FIXED,0.0,MACE,0.09370352946979385
SVD,LIN,KL,FIXED,0.0,MAP,4.45411981861232e-05
SVD,LIN,KL,FIXED,0.0,MRR,0.0001269903345243422
SVD,LIN,KL,FIXED,0.0,MRMC,0.5880446476796403
SVD,LIN,KL,FIXED,0.1,MACE,0.10205486557236122
SVD,LIN,KL,FIXED,0.1,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.1,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.1,MRMC,0.15941625357835054
SVD,LIN,KL,FIXED,0.2,MACE,0.10205463163198078
SVD,LIN,KL,FIXED,0.2,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.2,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.2,MRMC,0.15941600910903073
SVD,LIN,KL,FIXED,0.3,MACE,0.10205424866030378
SVD,LIN,KL,FIXED,0.3,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.3,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.3,MRMC,0.15941660499993057
SVD,LIN,KL,FIXED,0.4,MACE,0.10205507696427125
SVD,LIN,KL,FIXED,0.4,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.4,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.4,MRMC,0.15941608442993876
SVD,LIN,KL,FIXED,0.5,MACE,0.10205564772242832
SVD,LIN,KL,FIXED,0.5,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.5,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.5,MRMC,0.15941575395159904
SVD,LIN,KL,FIXED,0.6,MACE,0.10205492758065482
SVD,LIN,KL,FIXED,0.6,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.6,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.6,MRMC,0.1594158441560523
SVD,LIN,KL,FIXED,0.7,MACE,0.10205287278082534
SVD,LIN,KL,FIXED,0.7,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.7,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.7,MRMC,0.1594169285913587
SVD,LIN,KL,FIXED,0.8,MACE,0.10205275221697266
SVD,LIN,KL,FIXED,0.8,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.8,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.8,MRMC,0.15941651523902609
SVD,LIN,KL,FIXED,0.9,MACE,0.10205251848798413
SVD,LIN,KL,FIXED,0.9,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,0.9,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,0.9,MRMC,0.15941699996885209
SVD,LIN,KL,FIXED,1.0,MACE,0.10201144250316206
SVD,LIN,KL,FIXED,1.0,MAP,0.00027919754288781144
SVD,LIN,KL,FIXED,1.0,MRR,0.0007483441386475916
SVD,LIN,KL,FIXED,1.0,MRMC,0.1594080873735827
SVD,LIN,KL,FIXED,CGR,MACE,0.10205447160830489
SVD,LIN,KL,FIXED,CGR,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,CGR,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,CGR,MRMC,0.15941655521965087
SVD,LIN,KL,FIXED,VAR,MACE,0.10205338005094547
SVD,LIN,KL,FIXED,VAR,MAP,0.000268524768001573
SVD,LIN,KL,FIXED,VAR,MRR,0.0007181327115055752
SVD,LIN,KL,FIXED,VAR,MRMC,0.1594167111172082
SVD,LIN,HE,FIXED,0.0,MACE,0.09370352946979385
SVD,LIN,HE,FIXED,0.0,MAP,4.45411981861232e-05
SVD,LIN,HE,FIXED,0.0,MRR,0.0001269903345243422
SVD,LIN,HE,FIXED,0.0,MRMC,0.8924505764080105
SVD,LIN,HE,FIXED,0.1,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.1,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.1,MRR,0.0007787904456896435
SVD,LIN,HE,FIXED,0.1,MRMC,0.31480540418592723
SVD,LIN,HE,FIXED,0.2,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.2,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.2,MRR,0.0007787904456896435
SVD,LIN,HE,FIXED,0.2,MRMC,0.31480540418592723
SVD,LIN,HE,FIXED,0.3,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.3,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.3,MRR,0.0007787904456896435
SVD,LIN,HE,FIXED,0.3,MRMC,0.31480540418592723
SVD,LIN,HE,FIXED,0.4,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.4,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.4,MRR,0.0007787904456896435
SVD,LIN,HE,FIXED,0.4,MRMC,0.31480540418592723
SVD,LIN,HE,FIXED,0.5,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.5,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.5,MRR,0.0007787904456896435
SVD,LIN,HE,FIXED,0.5,MRMC,0.31480540418592723
SVD,LIN,HE,FIXED,0.6,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.6,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.6,MRR,0.0007787904456896435
SVD,LIN,HE,FIXED,0.6,MRMC,0.31480540418592723
SVD,LIN,HE,FIXED,0.7,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.7,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.7,MRR,0.0007787904456896435
SVD,LIN,HE,FIXED,0.7,MRMC,0.31480540418592723
SVD,LIN,HE,FIXED,0.8,MACE,0.06448747679092989
SVD,LIN,HE,FIXED,0.8,MAP,0.0002885847697497506
SVD,LIN,HE,FIXED,0.8,MRR,0.0007787904456896435
