algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
SVD,LIN,KL,FIXED,0.0,MACE,0.0937923888342793
SVD,LIN,KL,FIXED,0.0,MAP,0.0001074021897181995
SVD,LIN,KL,FIXED,0.0,MRR,0.0002677043660650218
SVD,LIN,KL,FIXED,0.0,MRMC,0.5506112949526119
SVD,LIN,KL,FIXED,0.1,MACE,0.09302647923250644
SVD,LIN,KL,FIXED,0.1,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.1,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.1,MRMC,0.16904334576096963
SVD,LIN,KL,FIXED,0.2,MACE,0.09302619998379329
SVD,LIN,KL,FIXED,0.2,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.2,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.2,MRMC,0.16904316781074513
SVD,LIN,KL,FIXED,0.3,MACE,0.09302647923250644
SVD,LIN,KL,FIXED,0.3,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.3,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.3,MRMC,0.16904334576096963
SVD,LIN,KL,FIXED,0.4,MACE,0.09302658591495704
SVD,LIN,KL,FIXED,0.4,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.4,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.4,MRMC,0.16904331560557995
SVD,LIN,KL,FIXED,0.5,MACE,0.09302644491655306
SVD,LIN,KL,FIXED,0.5,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.5,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.5,MRMC,0.16904335456094913
SVD,LIN,KL,FIXED,0.6,MACE,0.09302671838722065
SVD,LIN,KL,FIXED,0.6,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.6,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.6,MRMC,0.1690434821204573
SVD,LIN,KL,FIXED,0.7,MACE,0.0930264542177971
SVD,LIN,KL,FIXED,0.7,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.7,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.7,MRMC,0.1690430866981727
SVD,LIN,KL,FIXED,0.8,MACE,0.09303050956019915
SVD,LIN,KL,FIXED,0.8,MAP,0.00015233471459491689
SVD,LIN,KL,FIXED,0.8,MRR,0.0004629818372406443
SVD,LIN,KL,FIXED,0.8,MRMC,0.16904335909851947
SVD,LIN,KL,FIXED,0.9,MACE,0.09303045262531134
SVD,LIN,KL,FIXED,0.9,MAP,0.00015233471459491689
