algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
SVD,LIN,KL,FIXED,0.0,MACE,0.06473235835717339
SVD,LIN,KL,FIXED,0.0,MAP,0.04932539682539682
SVD,LIN,KL,FIXED,0.0,MRR,0.11213282787713093
SVD,LIN,KL,FIXED,0.0,MRMC,0.6815718109249479
SVD,LIN,KL,FIXED,0.1,MACE,0.10636204005129724
SVD,LIN,KL,FIXED,0.1,MAP,0.12071481418847504
SVD,LIN,KL,FIXED,0.1,MRR,0.29086632186661776
SVD,LIN,KL,FIXED,0.1,MRMC,0.2850157987401278
SVD,LIN,KL,FIXED,0.2,MACE,0.10964985367136892
SVD,LIN,KL,FIXED,0.2,MAP,0.11907506447385109
SVD,LIN,KL,FIXED,0.2,MRR,0.2888752659986753
SVD,LIN,KL,FIXED,0.2,MRMC,0.27552318483787647
SVD,LIN,KL,FIXED,0.3,MACE,0.11054710795435864
SVD,LIN,KL,FIXED,0.3,MAP,0.11762757366930199
SVD,LIN,KL,FIXED,0.3,MRR,0.28733552708841253
SVD,LIN,KL,FIXED,0.3,MRMC,0.27332186760006283
SVD,LIN,KL,FIXED,0.4,MACE,0.11107410476472328
SVD,LIN,KL,FIXED,0.4,MAP,0.11745040563329998
SVD,LIN,KL,FIXED,0.4,MRR,0.2875379914222767
SVD,LIN,KL,FIXED,0.4,MRMC,0.2723772290952026
SVD,LIN,KL,FIXED,0.5,MACE,0.11152962250501464
SVD,LIN,KL,FIXED,0.5,MAP,0.11724747154460086
SVD,LIN,KL,FIXED,0.5,MRR,0.28629173184515
SVD,LIN,KL,FIXED,0.5,MRMC,0.27189277130383344
SVD,LIN,KL,FIXED,0.6,MACE,0.11197832692117984
SVD,LIN,KL,FIXED,0.6,MAP,0.11794391831902931
SVD,LIN,KL,FIXED,0.6,MRR,0.2879419805803351
SVD,LIN,KL,FIXED,0.6,MRMC,0.2715467172250626
SVD,LIN,KL,FIXED,0.7,MACE,0.1122888609384762
SVD,LIN,KL,FIXED,0.7,MAP,0.11784696092109527
SVD,LIN,KL,FIXED,0.7,MRR,0.2875504399254029
SVD,LIN,KL,FIXED,0.7,MRMC,0.27138357421669207
SVD,LIN,KL,FIXED,0.8,MACE,0.11245930255499656
SVD,LIN,KL,FIXED,0.8,MAP,0.11795393584088465
SVD,LIN,KL,FIXED,0.8,MRR,0.28748232547433494
SVD,LIN,KL,FIXED,0.8,MRMC,0.27134467139330976
SVD,LIN,KL,FIXED,0.9,MACE,0.11259805004768011
SVD,LIN,KL,FIXED,0.9,MAP,0.1180505174349507
SVD,LIN,KL,FIXED,0.9,MRR,0.28754433311254857
SVD,LIN,KL,FIXED,0.9,MRMC,0.27131909827730133
SVD,LIN,KL,FIXED,1.0,MACE,0.1126657788300286
SVD,LIN,KL,FIXED,1.0,MAP,0.11793499297716523
SVD,LIN,KL,FIXED,1.0,MRR,0.287605048924966
SVD,LIN,KL,FIXED,1.0,MRMC,0.2713009522860808
SVD,LIN,KL,FIXED,CGR,MACE,0.1125128045772911
SVD,LIN,KL,FIXED,CGR,MAP,0.1179744406394303
SVD,LIN,KL,FIXED,CGR,MRR,0.2876212554667719
SVD,LIN,KL,FIXED,CGR,MRMC,0.2713209346896105
SVD,LIN,KL,FIXED,VAR,MACE,0.11261166025451316
