algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
NMF,LIN,KL,FIXED,0.0,MACE,0.031148328075709778
NMF,LIN,KL,FIXED,0.0,MAP,0.0018033648790746583
NMF,LIN,KL,FIXED,0.0,MRR,0.005998035386604694
NMF,LIN,KL,FIXED,0.0,MRMC,0.6899595096119813
NMF,LIN,KL,FIXED,0.1,MACE,0.0974515247108307
NMF,LIN,KL,FIXED,0.1,MAP,0.0012450553302288318
NMF,LIN,KL,FIXED,0.1,MRR,0.0034944051227220646
NMF,LIN,KL,FIXED,0.1,MRMC,0.19357703488022882
NMF,LIN,KL,FIXED,0.2,MACE,0.09745496134100329
NMF,LIN,KL,FIXED,0.2,MAP,0.0012541788534551571
NMF,LIN,KL,FIXED,0.2,MRR,0.003507585999699564
NMF,LIN,KL,FIXED,0.2,MRMC,0.19358613156303728
NMF,LIN,KL,FIXED,0.3,MACE,0.0974496826869549
NMF,LIN,KL,FIXED,0.3,MAP,0.0012541788534551571
NMF,LIN,KL,FIXED,0.3,MRR,0.003507585999699564
NMF,LIN,KL,FIXED,0.3,MRMC,0.19359768984847125
NMF,LIN,KL,FIXED,0.4,MACE,0.09745894971237706
NMF,LIN,KL,FIXED,0.4,MAP,0.0012557252133240258
NMF,LIN,KL,FIXED,0.4,MRR,0.003512445987858866
NMF,LIN,KL,FIXED,0.4,MRMC,0.1935894438640221
NMF,LIN,KL,FIXED,0.5,MACE,0.0974274658254469
NMF,LIN,KL,FIXED,0.5,MAP,0.0012557252133240258
NMF,LIN,KL,FIXED,0.5,MRR,0.003512445987858866
NMF,LIN,KL,FIXED,0.5,MRMC,0.19362111219046993
NMF,LIN,KL,FIXED,0.6,MACE,0.0974496826869549
NMF,LIN,KL,FIXED,0.6,MAP,0.0012557252133240258
NMF,LIN,KL,FIXED,0.6,MRR,0.003512445987858866
NMF,LIN,KL,FIXED,0.6,MRMC,0.19359768984847125
NMF,LIN,KL,FIXED,0.7,MACE,0.09744888723943837
NMF,LIN,KL,FIXED,0.7,MAP,0.0012557252133240258
NMF,LIN,KL,FIXED,0.7,MRR,0.003512445987858866
NMF,LIN,KL,FIXED,0.7,MRMC,0.19359660796990397
NMF,LIN,KL,FIXED,0.8,MACE,0.09745894971237706
NMF,LIN,KL,FIXED,0.8,MAP,0.001260364292930632
