algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
SVDpp,LIN,KL,FIXED,0.0,MACE,0.06502762980500476
SVDpp,LIN,KL,FIXED,0.0,MAP,0.052174142814864925
SVDpp,LIN,KL,FIXED,0.0,MRR,0.11544964932801571
SVDpp,LIN,KL,FIXED,0.0,MRMC,0.684436489707703
SVDpp,LIN,KL,FIXED,0.1,MACE,0.10623783170563282
SVDpp,LIN,KL,FIXED,0.1,MAP,0.12279693203117294
SVDpp,LIN,KL,FIXED,0.1,MRR,0.29521801321890107
SVDpp,LIN,KL,FIXED,0.1,MRMC,0.2857001040453221
SVDpp,LIN,KL,FIXED,0.2,MACE,0.10963869488014205
SVDpp,LIN,KL,FIXED,0.2,MAP,0.1210112412332004
SVDpp,LIN,KL,FIXED,0.2,MRR,0.29515166034846413
SVDpp,LIN,KL,FIXED,0.2,MRMC,0.2759519999349655
SVDpp,LIN,KL,FIXED,0.3,MACE,0.11045639242379401
SVDpp,LIN,KL,FIXED,0.3,MAP,0.11939850242158617
SVDpp,LIN,KL,FIXED,0.3,MRR,0.2932246085767838
SVDpp,LIN,KL,FIXED,0.3,MRMC,0.2737183593409582
SVDpp,LIN,KL,FIXED,0.4,MACE,0.11098810463319193
SVDpp,LIN,KL,FIXED,0.4,MAP,0.11929766954626381
SVDpp,LIN,KL,FIXED,0.4,MRR,0.29355508110317224
SVDpp,LIN,KL,FIXED,0.4,MRMC,0.2728088674928713
SVDpp,LIN,KL,FIXED,0.5,MACE,0.11149565946532504
SVDpp,LIN,KL,FIXED,0.5,MAP,0.11922987217970941
SVDpp,LIN,KL,FIXED,0.5,MRR,0.2941642356853958
SVDpp,LIN,KL,FIXED,0.5,MRMC,0.2722775598400587
SVDpp,LIN,KL,FIXED,0.6,MACE,0.11190219986189208
SVDpp,LIN,KL,FIXED,0.6,MAP,0.11965825335757269
SVDpp,LIN,KL,FIXED,0.6,MRR,0.29431678856804633
SVDpp,LIN,KL,FIXED,0.6,MRMC,0.2719623627558133
