BEST_SCORE,CO_CLUSTERING,ITEM_KNN,NMF,POPULARITY,SLOPE,SVD,SVDpp,USER_KNN
1048.7,4442.51,27.64,2287.83,1.46,1712.22,659.49,531.97,1223.63
