BEST_SCORE,CO_CLUSTERING,ITEM_KNN,NMF,POPULARITY,SLOPE,SVD,SVDpp,USER_KNN
2588.21,22937.04,115.76,11416.07,13.3,8539.23,3251.54,2971.04,6144.5
