BEST_SCORE,CO_CLUSTERING,ITEM_KNN,NMF,POPULARITY,SLOPE,SVD,SVDpp,USER_KNN
1047.6,4308.4,23.29,469.9,1.53,1438.43,308.4,283.38,1047.84
