algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
NMF,LIN,KL,FIXED,0.0,MACE,0.051129196672256745
NMF,LIN,KL,FIXED,0.0,MAP,0.02225423601422417
NMF,LIN,KL,FIXED,0.0,MRR,0.06345013787304406
NMF,LIN,KL,FIXED,0.0,MRMC,0.580753133516667
NMF,LIN,KL,FIXED,0.1,MACE,0.10004063496761041
NMF,LIN,KL,FIXED,0.1,MAP,0.02122541420632572
NMF,LIN,KL,FIXED,0.1,MRR,0.05789622645941084
NMF,LIN,KL,FIXED,0.1,MRMC,0.286766330467584
NMF,LIN,KL,FIXED,0.2,MACE,0.10004503962382033
NMF,LIN,KL,FIXED,0.2,MAP,0.02122541420632572
NMF,LIN,KL,FIXED,0.2,MRR,0.05789622645941084
NMF,LIN,KL,FIXED,0.2,MRMC,0.2867517168907393
NMF,LIN,KL,FIXED,0.3,MACE,0.10005804807470982
NMF,LIN,KL,FIXED,0.3,MAP,0.02122541420632572
NMF,LIN,KL,FIXED,0.3,MRR,0.05789622645941084
NMF,LIN,KL,FIXED,0.3,MRMC,0.2867245311376048
NMF,LIN,KL,FIXED,0.4,MACE,0.10006170957877084
NMF,LIN,KL,FIXED,0.4,MAP,0.021244521484237378
NMF,LIN,KL,FIXED,0.4,MRR,0.05794555071708075
NMF,LIN,KL,FIXED,0.4,MRMC,0.28663450606763935
NMF,LIN,KL,FIXED,0.5,MACE,0.10012951399164777
NMF,LIN,KL,FIXED,0.5,MAP,0.02131209571724517
NMF,LIN,KL,FIXED,0.5,MRR,0.05819217200543037
NMF,LIN,KL,FIXED,0.5,MRMC,0.28642012428448493
NMF,LIN,KL,FIXED,0.6,MACE,0.10020859721811187
NMF,LIN,KL,FIXED,0.6,MAP,0.02135147291628499
NMF,LIN,KL,FIXED,0.6,MRR,0.05838946903611006
NMF,LIN,KL,FIXED,0.6,MRMC,0.2862666092154633
NMF,LIN,KL,FIXED,0.7,MACE,0.1002105077110256
NMF,LIN,KL,FIXED,0.7,MAP,0.021342312697003436
NMF,LIN,KL,FIXED,0.7,MRR,0.0584264622293625
NMF,LIN,KL,FIXED,0.7,MRMC,0.286205715597934
NMF,LIN,KL,FIXED,0.8,MACE,0.10021515898852389
NMF,LIN,KL,FIXED,0.8,MAP,0.021281068410396616
NMF,LIN,KL,FIXED,0.8,MRR,0.05819710443119736
NMF,LIN,KL,FIXED,0.8,MRMC,0.28617595395123424
NMF,LIN,KL,FIXED,0.9,MACE,0.10018308013547728
