BEST_SCORE,CO_CLUSTERING,ITEM_KNN,NMF,POPULARITY,SLOPE,SVD,SVDpp,USER_KNN
13.81,298.94,454.46,20.22,2.35,278.07,31.78,20.56,5319.06
