algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
SVDpp,LIN,KL,FIXED,0.0,MACE,0.12931435118538012
SVDpp,LIN,KL,FIXED,0.0,MAP,0.0002538732953800969
SVDpp,LIN,KL,FIXED,0.0,MRR,0.0006731154620934879
SVDpp,LIN,KL,FIXED,0.0,MRMC,0.48118369846461767
SVDpp,LIN,KL,FIXED,0.1,MACE,0.10331865808415512
SVDpp,LIN,KL,FIXED,0.1,MAP,0.0005308407375027535
SVDpp,LIN,KL,FIXED,0.1,MRR,0.001411598839223534
SVDpp,LIN,KL,FIXED,0.1,MRMC,0.15889437505563067
SVDpp,LIN,KL,FIXED,0.2,MACE,0.10331949435055121
SVDpp,LIN,KL,FIXED,0.2,MAP,0.0005308407375027535
SVDpp,LIN,KL,FIXED,0.2,MRR,0.001411598839223534
SVDpp,LIN,KL,FIXED,0.2,MRMC,0.15889425444139663
SVDpp,LIN,KL,FIXED,0.3,MACE,0.10331881303442518
SVDpp,LIN,KL,FIXED,0.3,MAP,0.0005308407375027535
SVDpp,LIN,KL,FIXED,0.3,MRR,0.001411598839223534
SVDpp,LIN,KL,FIXED,0.3,MRMC,0.15889454624514407
SVDpp,LIN,KL,FIXED,0.4,MACE,0.10331971793272805
SVDpp,LIN,KL,FIXED,0.4,MAP,0.0005308407375027535
SVDpp,LIN,KL,FIXED,0.4,MRR,0.001411598839223534
SVDpp,LIN,KL,FIXED,0.4,MRMC,0.15889412961724836
SVDpp,LIN,KL,FIXED,0.5,MACE,0.10331868979294166
SVDpp,LIN,KL,FIXED,0.5,MAP,0.000530696873563982
SVDpp,LIN,KL,FIXED,0.5,MRR,0.0014106299596358892
SVDpp,LIN,KL,FIXED,0.5,MRMC,0.15889415053013145
SVDpp,LIN,KL,FIXED,0.6,MACE,0.10331862891207153
SVDpp,LIN,KL,FIXED,0.6,MAP,0.0005310521294127851
SVDpp,LIN,KL,FIXED,0.6,MRR,0.0014119511590735866
SVDpp,LIN,KL,FIXED,0.6,MRMC,0.1588943213751598
SVDpp,LIN,KL,FIXED,0.7,MACE,0.10331673892746794
SVDpp,LIN,KL,FIXED,0.7,MAP,0.0005308407375027535
SVDpp,LIN,KL,FIXED,0.7,MRR,0.001411598839223534
SVDpp,LIN,KL,FIXED,0.7,MRMC,0.15889463576743937
SVDpp,LIN,KL,FIXED,0.8,MACE,0.10331547261946288
SVDpp,LIN,KL,FIXED,0.8,MAP,0.0005308407375027535
SVDpp,LIN,KL,FIXED,0.8,MRR,0.001411598839223534
SVDpp,LIN,KL,FIXED,0.8,MRMC,0.15889671934723745
SVDpp,LIN,KL,FIXED,0.9,MACE,0.10330917511353509
SVDpp,LIN,KL,FIXED,0.9,MAP,0.0005311930573528063
SVDpp,LIN,KL,FIXED,0.9,MRR,0.0014124796388486655
SVDpp,LIN,KL,FIXED,0.9,MRMC,0.15889776785297255
SVDpp,LIN,KL,FIXED,1.0,MACE,0.10312468296498292
SVDpp,LIN,KL,FIXED,1.0,MAP,0.0005354196372682594
SVDpp,LIN,KL,FIXED,1.0,MRR,0.0014230450400663168
SVDpp,LIN,KL,FIXED,1.0,MRMC,0.15896331469822814
SVDpp,LIN,KL,FIXED,CGR,MACE,0.10331701049560833
