BEST_SCORE,CO_CLUSTERING,ITEM_KNN,NMF,POPULARITY,SLOPE,SVD,SVDpp,USER_KNN
10695.21,47101.47,133.62,4235.29,19.55,12581.75,1939.16,1731.9,10329.72
