BEST_SCORE,CO_CLUSTERING,ITEM_KNN,NMF,POPULARITY,SLOPE,SVD,SVDpp,USER_KNN
10497.49,47589.66,260.51,21338.53,19.69,15365.32,5953.06,5281.65,11126.32
