algorithm,CALIBRATION,FAIRNESS_METRIC,LAMBDA,LAMBDA_VALUE,EVALUATION_METRIC,EVALUATION_VALUE
SLOPE,LIN,KL,FIXED,0.0,MACE,0.08403154615106377
SLOPE,LIN,KL,FIXED,0.0,MAP,0.0057621889635799065
SLOPE,LIN,KL,FIXED,0.0,MRR,0.0156624482682488
SLOPE,LIN,KL,FIXED,0.0,MRMC,0.7352545446983689
SLOPE,LIN,KL,FIXED,0.1,MACE,0.10842045641379763
SLOPE,LIN,KL,FIXED,0.1,MAP,0.11579234722398381
SLOPE,LIN,KL,FIXED,0.1,MRR,0.28770264049192723
SLOPE,LIN,KL,FIXED,0.1,MRMC,0.2986943283504844
SLOPE,LIN,KL,FIXED,0.2,MACE,0.11176569004636479
SLOPE,LIN,KL,FIXED,0.2,MAP,0.1264660813521423
SLOPE,LIN,KL,FIXED,0.2,MRR,0.3173786975577446
SLOPE,LIN,KL,FIXED,0.2,MRMC,0.2720901341088838
SLOPE,LIN,KL,FIXED,0.3,MACE,0.11240342639176612
SLOPE,LIN,KL,FIXED,0.3,MAP,0.1287294071224228
SLOPE,LIN,KL,FIXED,0.3,MRR,0.325458833035039
SLOPE,LIN,KL,FIXED,0.3,MRMC,0.27007511891253416
SLOPE,LIN,KL,FIXED,0.4,MACE,0.11240886356910328
SLOPE,LIN,KL,FIXED,0.4,MAP,0.12952762628184353
SLOPE,LIN,KL,FIXED,0.4,MRR,0.32746550825124365
SLOPE,LIN,KL,FIXED,0.4,MRMC,0.26917097680902075
SLOPE,LIN,KL,FIXED,0.5,MACE,0.11239761763835455
SLOPE,LIN,KL,FIXED,0.5,MAP,0.13008597687866702
SLOPE,LIN,KL,FIXED,0.5,MRR,0.32879197846643843
SLOPE,LIN,KL,FIXED,0.5,MRMC,0.26877002509535647
SLOPE,LIN,KL,FIXED,0.6,MACE,0.11235536154680872
SLOPE,LIN,KL,FIXED,0.6,MAP,0.13036004359324868
SLOPE,LIN,KL,FIXED,0.6,MRR,0.32909978532204043
SLOPE,LIN,KL,FIXED,0.6,MRMC,0.26849508677359707
SLOPE,LIN,KL,FIXED,0.7,MACE,0.11231522475420079
SLOPE,LIN,KL,FIXED,0.7,MAP,0.1305633769735575
SLOPE,LIN,KL,FIXED,0.7,MRR,0.3293937344100113
SLOPE,LIN,KL,FIXED,0.7,MRMC,0.26834095655335216
SLOPE,LIN,KL,FIXED,0.8,MACE,0.11215860872710534
SLOPE,LIN,KL,FIXED,0.8,MAP,0.13102942074531304
SLOPE,LIN,KL,FIXED,0.8,MRR,0.3300236756436815
SLOPE,LIN,KL,FIXED,0.8,MRMC,0.268281861901831
SLOPE,LIN,KL,FIXED,0.9,MACE,0.11224113807503863
SLOPE,LIN,KL,FIXED,0.9,MAP,0.1312953724451209
SLOPE,LIN,KL,FIXED,0.9,MRR,0.33087181799818677
SLOPE,LIN,KL,FIXED,0.9,MRMC,0.26824717735630577
SLOPE,LIN,KL,FIXED,1.0,MACE,0.11224843148860611
SLOPE,LIN,KL,FIXED,1.0,MAP,0.131659843477689
SLOPE,LIN,KL,FIXED,1.0,MRR,0.3315564856701287
SLOPE,LIN,KL,FIXED,1.0,MRMC,0.26826133812069775
SLOPE,LIN,KL,FIXED,CGR,MACE,0.11227973759494919
SLOPE,LIN,KL,FIXED,CGR,MAP,0.13167015459631617
SLOPE,LIN,KL,FIXED,CGR,MRR,0.3313651780135947
SLOPE,LIN,KL,FIXED,CGR,MRMC,0.2683370419528302
SLOPE,LIN,KL,FIXED,VAR,MACE,0.11225170333103153
SLOPE,LIN,KL,FIXED,VAR,MAP,0.1315601380139705
SLOPE,LIN,KL,FIXED,VAR,MRR,0.3312856720077791
SLOPE,LIN,KL,FIXED,VAR,MRMC,0.2682607848388588
SLOPE,LIN,HE,FIXED,0.0,MACE,0.08403154615106377
SLOPE,LIN,HE,FIXED,0.0,MAP,0.0057621889635799065
SLOPE,LIN,HE,FIXED,0.0,MRR,0.0156624482682488
SLOPE,LIN,HE,FIXED,0.0,MRMC,0.922913933162606
SLOPE,LIN,HE,FIXED,0.1,MACE,0.07791002597744238
SLOPE,LIN,HE,FIXED,0.1,MAP,0.009749127430394076
SLOPE,LIN,HE,FIXED,0.1,MRR,0.02773056741686514
SLOPE,LIN,HE,FIXED,0.1,MRMC,0.8666977345959748
SLOPE,LIN,HE,FIXED,0.2,MACE,0.07591378941830258
SLOPE,LIN,HE,FIXED,0.2,MAP,0.012002705787849321
SLOPE,LIN,HE,FIXED,0.2,MRR,0.033898683277197625
SLOPE,LIN,HE,FIXED,0.2,MRMC,0.8501129405575742
SLOPE,LIN,HE,FIXED,0.3,MACE,0.07407773667422972
SLOPE,LIN,HE,FIXED,0.3,MAP,0.017215211131310568
SLOPE,LIN,HE,FIXED,0.3,MRR,0.04904310940120351
SLOPE,LIN,HE,FIXED,0.3,MRMC,0.8237677847652916
SLOPE,LIN,HE,FIXED,0.4,MACE,0.07416837986254973
SLOPE,LIN,HE,FIXED,0.4,MAP,0.028060910760674008
SLOPE,LIN,HE,FIXED,0.4,MRR,0.07631742743462186
SLOPE,LIN,HE,FIXED,0.4,MRMC,0.7795705893506649
SLOPE,LIN,HE,FIXED,0.5,MACE,0.07500826510144355
SLOPE,LIN,HE,FIXED,0.5,MAP,0.0467243643042696
SLOPE,LIN,HE,FIXED,0.5,MRR,0.11382594174100537
SLOPE,LIN,HE,FIXED,0.5,MRMC,0.7108149820365266
SLOPE,LIN,HE,FIXED,0.6,MACE,0.07733907960935188
SLOPE,LIN,HE,FIXED,0.6,MAP,0.0756391954039187
SLOPE,LIN,HE,FIXED,0.6,MRR,0.16933158584534733
SLOPE,LIN,HE,FIXED,0.6,MRMC,0.6190617326366942
SLOPE,LIN,HE,FIXED,0.7,MACE,0.0816563842030844
SLOPE,LIN,HE,FIXED,0.7,MAP,0.11016642239415249
SLOPE,LIN,HE,FIXED,0.7,MRR,0.24714987997763968
SLOPE,LIN,HE,FIXED,0.7,MRMC,0.5315434859999362
SLOPE,LIN,HE,FIXED,0.8,MACE,0.08768117621913123
SLOPE,LIN,HE,FIXED,0.8,MAP,0.1288935042301423
SLOPE,LIN,HE,FIXED,0.8,MRR,0.2985415286761839
SLOPE,LIN,HE,FIXED,0.8,MRMC,0.48801491443211764
SLOPE,LIN,HE,FIXED,0.9,MACE,0.08748200815494393
SLOPE,LIN,HE,FIXED,0.9,MAP,0.1403741010066846
SLOPE,LIN,HE,FIXED,0.9,MRR,0.33126007036927435
SLOPE,LIN,HE,FIXED,0.9,MRMC,0.47738821266563847
SLOPE,LIN,HE,FIXED,1.0,MACE,0.08549556903751933
SLOPE,LIN,HE,FIXED,1.0,MAP,0.14733660752453295
SLOPE,LIN,HE,FIXED,1.0,MRR,0.3468808278959212
SLOPE,LIN,HE,FIXED,1.0,MRMC,0.4746232278429192
SLOPE,LIN,HE,FIXED,CGR,MACE,0.08748046430567887
SLOPE,LIN,HE,FIXED,CGR,MAP,0.1394137224782386
SLOPE,LIN,HE,FIXED,CGR,MRR,0.3257435044650197
SLOPE,LIN,HE,FIXED,CGR,MRMC,0.4892642771676686
SLOPE,LIN,HE,FIXED,VAR,MACE,0.08596695439150306
SLOPE,LIN,HE,FIXED,VAR,MAP,0.14581424954316344
SLOPE,LIN,HE,FIXED,VAR,MRR,0.34352313777439564
